GUM_academic_exposure-1	Introduction
GUM_voyage_vavau-30	Tropical vegetation includes the pandanus or screw pine, the casuarina, and the mulberry tree, the bark of which is used to make tapa cloth.
GUM_voyage_vavau-31	Pangaimotu.
GUM_voyage_vavau-32	This is the second largest island in the Group.
GUM_voyage_vavau-33	It can be seen across the water from Neiafu and is connected by land bridge at the most southern point of ‘Utu Vava’u.
GUM_voyage_vavau-34	There are some good beaches and plenty of secluded cove beaches and protected bays with good snorkelling.
GUM_voyage_vavau-35	Avai'o'vuna Swamp is a small coastal wetland on the island.
GUM_voyage_vavau-36	Hunga Island.
GUM_voyage_vavau-37	This is some 35 minutes from Neiafu Harbour and provides the main concentration of humpback whales.
GUM_voyage_vavau-38	The island lies in deep water and has sheltered waters and bays which provide a resting place for humpbacks with calves.
GUM_whow_cactus-1	How to Grow Beavertail Cactus
GUM_whow_cactus-2	The Beavertail Cactus (Opunitia basilares), found primarily in the Mojave Desert and northwest Mexico; can grow to be about 24 inches (60 cm) high; has pads that look like beavertails; and yields red or purple flowers from spring to early summer.
GUM_whow_cactus-3	Growing Beavertail can be done at any time of year by scattering seeds in a shady bed or, for faster results, planting cuttings in a mix of soil and sand and ensuring that they have a bit of water and plenty of sun.
GUM_whow_cactus-4	Read the following steps to find out how to grow Beavertail cactus.
GUM_whow_cactus-5	Method 1 of 2: From Seeds
GUM_whow_cactus-6	Purchase Beavertail cactus seeds.
GUM_whow_cactus-7	These can be bought at garden centers or purchased online.
GUM_whow_cactus-8	Scatter the seeds.
GUM_whow_cactus-9	In a shady garden bed, simply scatter the seeds on the soil.
GUM_whow_cactus-10	There's no need to cover them, unless you want to use netting to keep the birds off.
GUM_whow_cactus-11	Keep the soil moist until the seeds germinate.
GUM_whow_cactus-12	Make sure that the garden bed is in the shade.
GUM_whow_cactus-13	Beavertail cacti seeds need shade to grow, whereas cuttings need plenty of direct sunlight.
GUM_whow_cactus-14	Be aware that growing Beavertail cactus from seeds takes much longer than growing one from a cutting.
GUM_whow_cactus-15	It can take as long as 4 to 4 years before you get flowers.
GUM_whow_cactus-16	Method 2 of 2: From Cuttings
GUM_whow_cactus-17	Obtain Beavertail cuttings.
GUM_whow_cactus-18	You can purchase them online or at a local garden center.
GUM_whow_cactus-19	If you already own a Beavertail cactus, you can make your own cuttings.
GUM_whow_cactus-20	To do this, choose pads (the flat, oval-shaped sections that make up a cactus) that are 6 months old or older and cut them at the base.
GUM_whow_cactus-21	In order to form a callous and prevent rot, cure the cuttings by sitting the pad upright in a dry, dark place for 10 to 14 days.
GUM_whow_cactus-22	Plant the cuttings.
GUM_whow_cactus-23	Prepare a potting mix that is equal parts soil and rough pumice or sand and fill the appropriate number of pots with it.
GUM_whow_cactus-24	Make sure there are holes in the center of the base of each pot to allow for good drainage.
GUM_whow_cactus-25	Set the cuttings upright in the potting mix about an inch (2.5 cm.) deep.
GUM_whow_cactus-26	If you plant the cuttings too deep, they might rot.
GUM_whow_cactus-27	Put some rocks around the pad to anchor it in place.
GUM_whow_cactus-28	Choose a spot for your Beavertail cactus cuttings.
GUM_whow_cactus-29	If you live in an area with strong summer sun, position the cuttings so that the broad sides of the cuttings face east and west while the slim sides face north and south.
GUM_whow_cactus-30	This will prevent the cuttings from burning during the hottest part of the day.
GUM_whow_cactus-31	Make sure the spot is sheltered from any cold winter winds.
GUM_whow_cactus-32	Wait for a month.
GUM_whow_cactus-33	Do not water the cutting for the first month.
GUM_whow_cactus-34	The moisture in the pad will provide enough nutrients for roots to grow.
GUM_whow_cactus-35	Too much water might cause rot.
GUM_whow_cactus-36	After 1 month, roots will have sprouted and you can water the cutting for the first time.
GUM_whow_cactus-37	Always let the soil dry before you water the cuttings.
GUM_whow_cactus-38	Once fully rooted, they are extremely drought resistant.
GUM_whow_cactus-39	Fertilize the plants.
GUM_whow_cactus-40	During the spring, summer, and fall, the Beavertail cactus grows and will benefit from a balanced fertilizer.
GUM_whow_cactus-41	Let the cuttings grow.
GUM_whow_cactus-42	From the first pad, many more will form.
GUM_whow_cactus-43	The second or third pad will bear some flowers, but wait before harvesting them or you might affect the size of future harvests.
GUM_whow_cupcakes-1	How to Make Vegan Cupcakes
GUM_whow_cupcakes-2	Two Methods:
GUM_whow_cupcakes-3	Basic Vanilla Vegan Cupcakes
GUM_whow_cupcakes-4	Basic Chocolate Vegan Cupcakes
GUM_whow_cupcakes-5	No need to give up wicked cakes when you toss the eggs, butter, and milk!
GUM_whow_cupcakes-6	Here's a great vegan cupcake recipe to use as a base for whatever flavored icing you want to add to it.
GUM_whow_cupcakes-7	They 're guaranteed to be light and fluffy and perfect for any occasion.
GUM_whow_cupcakes-8	Ingredients
GUM_whow_cupcakes-9	Method 1: Basic Vanilla Vegan Cupcakes:
GUM_whow_cupcakes-10	Servings: 18 - 24 (fewer if you opt for larger-sized cupcakes)
GUM_whow_cupcakes-11	1 tablespoon (15 ml) apple cider vinegar
GUM_whow_cupcakes-12	1 1/2 cups (350 ml) plain soy milk
GUM_whow_cupcakes-13	2 3/4 cups (345 g) self raising flour
GUM_whow_cupcakes-14	2 teaspoons (10 g) baking powder
GUM_whow_cupcakes-15	1/2 teaspoon baking soda
GUM_whow_cupcakes-16	1/2 teaspoon salt
GUM_whow_cupcakes-17	1 cup (200 g) sugar
GUM_whow_cupcakes-18	1/2 cup (120 ml) vegetable oil
GUM_whow_cupcakes-19	1 teaspoon vanilla extract
GUM_whow_cupcakes-20	Vegan icing of your choice
GUM_whow_cupcakes-21	Method 2: Basic Chocolate Vegan Cupcakes:
GUM_whow_cupcakes-22	Makes approx: 20 - 24 cupcakes:
GUM_whow_cupcakes-23	275 g (2 cups) plain or all-purpose flour (sifted)
GUM_whow_cupcakes-24	100 g (3/4 cup) quality cocoa powder (sifted)
GUM_whow_cupcakes-25	2 teaspoons baking soda
GUM_whow_cupcakes-26	1 teaspoon baking powder
GUM_whow_cupcakes-27	Pinch of salt
GUM_whow_cupcakes-28	450 ml (1 - 3/4 cup) unsweetened soy milk
GUM_whow_cupcakes-29	2 teaspoons red wine or apple cider vinegar
GUM_whow_cupcakes-30	320 g (1 - 2/3 cups) caster / superfine sugar
GUM_whow_cupcakes-31	320 ml (1 - 1/4 cups) sunflower oil (or coconut oil)
GUM_whow_cupcakes-32	2 tablespoons vanilla extract / essence
GUM_whow_cupcakes-33	Method 1 of 2: Basic Vanilla Vegan Cupcakes.
GUM_whow_cupcakes-34	Preheat the oven to 180 oC / 350 oF.
GUM_whow_cupcakes-35	Prepare the muffin tray by adding cupcake holders / cases.
GUM_whow_cupcakes-36	Put to one side.
GUM_whow_cupcakes-37	Alternatively, use a silicone cupcake baking sheet with molded holes.
GUM_whow_cupcakes-38	Put the cider vinegar into a small bowl and add the soy milk.
GUM_whow_cupcakes-39	Stir this well and then put to one side.
GUM_whow_cupcakes-40	The mixture will now curdle and this is what should be happening.
GUM_whow_cupcakes-41	Stir together the flour, sugar, baking powder, baking soda and salt.
GUM_whow_cupcakes-42	If you want chocolate cupcakes, add cocoa (about 1/2 cup) to this stage.
GUM_whow_cupcakes-43	Stir the oil and vanilla extract into the bowl containing the soy milk and vinegar.
GUM_whow_cupcakes-44	Mix together.
GUM_whow_cupcakes-45	Add the wet ingredients to the dry ingredients and beat together (by hand or with an electric hand-held mixer).
GUM_whow_cupcakes-46	Fill the muffin pan.
GUM_whow_cupcakes-47	Usually fill each paper cupcake holder with about 1/4 cup of batter.
GUM_whow_cupcakes-48	If you prefer larger cupcakes, then add a half a cup but make sure the muffin pan is larger and the cupcake holders are bigger.
GUM_whow_cupcakes-49	Bake for 18 - 20 minutes.
GUM_whow_cupcakes-50	If you can smell the cupcakes earlier, check to make sure they aren't browning earlier (this means they 're more than ready).
GUM_whow_cupcakes-51	If you aren't certain, turn off the oven earlier and let them sit for a few more minutes rather than bake them into rocks.
GUM_whow_cupcakes-52	Wait for the pan to cool down.
GUM_whow_cupcakes-53	Place cupcakes onto a wire rack to cool.
GUM_whow_cupcakes-54	Ice the cupcakes.
GUM_whow_cupcakes-55	The flavor of icing or frosting can be improved by adding a little of your favorite juice to it instead of soy milk or water.
GUM_whow_cupcakes-56	Finished.
GUM_whow_cupcakes-57	Method 2 of 2: Basic Chocolate Vegan Cupcakes
GUM_whow_cupcakes-58	Preheat the oven to 160 oC / 315 oF.
GUM_whow_cupcakes-59	If using cupcake cases, arrange on a baking sheet now.
GUM_whow_cupcakes-60	If using a silicone cupcake sheet, simply have it ready.
GUM_whow_cupcakes-61	Add the flour, cocoa powder, baking soda and pinch of salt to the mixing bowl.
GUM_whow_cupcakes-62	Mix to combine.
GUM_whow_cupcakes-63	Pour the soy milk, vinegar, sugar, oil and vanilla into another bowl.
GUM_whow_cupcakes-64	Whisk together well.
GUM_whow_cupcakes-65	Pour the liquid mixture into the flour mixture.
GUM_whow_cupcakes-66	Stir to combine thoroughly.
GUM_whow_cupcakes-67	Pour into the cupcake cases or cupcake holes.
GUM_whow_cupcakes-68	Place into the oven.
GUM_whow_cupcakes-69	Bake for 20 to 25 minutes.
GUM_whow_cupcakes-70	If they smell strongly earlier, test with a wooden skewer; if it returns clean after sticking into a cupcake, they 're ready.
GUM_whow_cupcakes-71	Remove from the oven.
GUM_whow_cupcakes-72	Transfer the cupcakes to a wire cooling rack as quickly as possible when cool enough to handle.
GUM_whow_cupcakes-73	Let cool completely on the rack.
GUM_whow_cupcakes-74	Frost as desired.
GUM_whow_cupcakes-75	Add standard frosting or make vegan butter cream.
GUM_whow_cupcakes-76	Tips
GUM_whow_cupcakes-77	You can add pureed fruit for delicious flavor changes.
GUM_whow_cupcakes-78	One small container of pureed fruit is sufficient for flavoring (the little containers that children take to school in their lunchboxes.)
GUM_whow_cupcakes-79	Try strawberry, apple, banana, apricot, peach etc.
GUM_whow_cupcakes-80	The cupcakes will not be as light and fluffy, however, so be prepared for a heavier cupcake if you add fruit but the added moisture content is a definite plus.
GUM_whow_cupcakes-81	Instead of using vegan sugar, you can replace it with equal parts maple sugar or rice syrup
GUM_whow_cupcakes-82	Instead of using vegetable oil, try substituting it for walnut or macadamia nut oils if they are available to you.
GUM_whow_cupcakes-83	Coconut oil also produces good results.
GUM_whow_cupcakes-84	And olive oil works fine if it's all that's left in the pantry.
GUM_whow_cupcakes-85	You can replace the plain soy milk with other flavors like chocolate or vanilla if you want to experiment with changing the flavor of the cupcakes.
GUM_whow_cupcakes-86	Experiment with the flavors of either recipe by replacing the vanilla extract with fragrant ingredients like neroli orange oil, rosewater, orange blossom water or coconut extract.
GUM_whow_mice-1	How to Get Rid of Mice Naturally
GUM_whow_mice-2	Having mice in your home is both a nuisance and a health hazard.
GUM_whow_mice-3	They can cause property damage, create a mess, and produce unpleasant smells.
GUM_whow_mice-4	In addition, repelling and removing rodents from your home can be a hassle if you don't know what you are doing.
GUM_whow_mice-5	It can also be dangerous if you use toxic chemicals and poisons.
GUM_whow_mice-6	It's a good thing, then, that there are some simple ways to effectively get mice out of your home without the use of toxic chemicals and poisons.
GUM_whow_mice-7	Method 1 Discouraging Mice Naturally
GUM_whow_mice-8	Keep your home clean.
GUM_whow_mice-9	Many times mice are drawn into homes on the search for food.
GUM_whow_mice-10	If there is nothing to eat, mice will be less likely to stay.
GUM_whow_mice-11	Keep all food stored properly in airtight containers or in places that are safe from mouse attack. [1]
GUM_whow_mice-12	Apply peppermint oil.
GUM_whow_mice-13	Peppermint oil is a natural deterrent.
GUM_whow_mice-14	The smell is simply too intense for rodents and they will not try to go near it.
GUM_whow_mice-15	It also helps to mask the scent of any tasty morsels that have been missed when cleaning.
GUM_whow_mice-16	It also gives the house a lovely smell, and is not toxic, unlike many synthetic chemical treatments.
GUM_whow_mice-17	You can get peppermint oil in most health food stores and even some major grocery stores. [2]
GUM_whow_mice-18	Place a drop or two on a cotton ball.
GUM_whow_mice-19	Place a cotton ball under or near your garbage can to deter mice from getting into it.
GUM_whow_mice-20	Place the cotton balls in areas where mice are likely to enter your house, by doorways, or heat vents, etc.
GUM_whow_mice-21	Peppermint oil cotton balls need to be replaced after 5 - 7 days, depending upon the quantity of oil you put on it.
GUM_whow_mice-22	Try growing peppermint plants near the entryways.
GUM_whow_mice-23	You can use the mint in cooking, as well as it serving a deterrent purpose.
GUM_whow_mice-24	Use dried snake feces.
GUM_whow_mice-25	Visit a local reptile center, zoo, or pet store and ask for some dried snake poo.
GUM_whow_mice-26	You can also sometimes find someone who owns a pet snake.
GUM_whow_mice-27	Place near entrances and in places where mice seem to go.
GUM_whow_mice-28	This will keep mice away. [3]
GUM_whow_mice-29	Be sure to keep the feces out of the reach of children and pets.
GUM_whow_mice-30	Zap mice with ultrasonic sounds.
GUM_whow_mice-31	There are electronic units sold that emit an ultrasonic beeping sound that rodents hate.
GUM_whow_mice-32	They should be available at your local home improvement store or online.
GUM_whow_mice-33	These work only on a single line of sight, so you need to know the exact path the mice are taking.
GUM_whow_mice-34	The units may only work for a short time because mice can become used to them. [4]
GUM_whow_mice-35	Use a commercial, organic deterrent.
GUM_whow_mice-36	Many companies that specialize in organic garden and home products make mice repellents that are better for the environment than traditional poisons.
GUM_whow_mice-37	Many of these products use natural ingredients, such as peppermint, that are known to be disagreeable to mice.
GUM_whow_mice-38	They will not kill mice but they should keep them out of areas where the product is applied.
GUM_whow_mice-39	These products should be available at your local gardening or home improvement center.
GUM_whow_mice-40	If you want a specific product, try doing a online search to see where it is available locally.
GUM_whow_mice-41	Get a cat.
GUM_whow_mice-42	A house cat can take care of the problem.
GUM_whow_mice-43	Cats that spend time outdoors are more likely to hunt to find their own food and may track down that mouse.
GUM_whow_mice-44	Just be aware, not all cats have enough energy, interest or training to hunt mice.
GUM_whow_mice-45	Kittens typically have to be taught by the mother to easily become a mouser.
GUM_whow_mice-46	Well-food indoor kitties might just see the mouse as a toy, and grow quickly bored of it after scaring it half witless.
GUM_whow_mice-47	Shelters and adoption agencies often do not know if a cat is a good mouse hunter, and generally do not test for this.
GUM_whow_mice-48	Sometimes this information is available, but usually not.
GUM_whow_mice-49	While many mousers are great pets as well, not all are.
GUM_whow_mice-50	"Barn cats" may not be socialized well with humans, although used to hunting mice for food.
GUM_whow_mice-51	Even if you do not have a cat, you can use used kitty litter to deter mice.
GUM_whow_mice-52	Place tubs of used kitty litter around entrances of the house.
GUM_whow_mice-53	The mice will sniff the smell of cat urine and clear off in a jiffy.
GUM_whow_mice-54	If you have a large infestation, a cat may not be enough to totally get rid of it.
GUM_whow_mice-55	However, once you eliminate the infestation, a cat will probably prevent reinfestation. [5]
GUM_whow_mice-56	Put your trash cans far from your home.
GUM_whow_mice-57	Mice smell garbage and get attracted to your house.
GUM_whow_mice-58	If you keep the cans away from the house, they are less likely to take up residence in your home.
GUM_whow_mice-59	Promote the nesting of birds of prey in your yard.
GUM_whow_mice-60	Build a shelter box in your garden to attract some onto your property.
GUM_whow_mice-61	This may take some time, but it's worth the effort if you can attract a wild mouse eater to your yard. [6]
GUM_whow_mice-62	Make sure the shelter box has no nails or safety hazards.
GUM_whow_mice-63	A barn owl is the best.
GUM_whow_mice-64	A family of barn owls can eat many mice in a night!
GUM_whow_mice-65	However, you might attract other types of owls or birds of prey with your nesting box.
GUM_academic_art-1	Aesthetic Appreciation and Spanish Art:
GUM_academic_art-2	Insights from Eye-Tracking
GUM_academic_art-3	Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom
GUM_academic_art-4	Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom
GUM_academic_art-5	Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom
GUM_academic_art-6	Claire Warwick c.l.h.warwick@durham.ac.uk Durham University, United Kingdom
GUM_academic_art-7	How do people look at and experience art?
GUM_academic_art-8	Which elements of specific artworks do they focus on?
GUM_academic_art-9	Do museum labels have an impact on how people look at artworks?
GUM_academic_art-10	The viewing experience of art is a complex one, involving issues of perception, attention, memory, decision-making, affect, and emotion.
GUM_academic_art-11	Thus, the time it takes and the ways of visually exploring an artwork can inform about its relevance, interestingness, and even its aesthetic appeal.
GUM_academic_art-12	This paper describes a collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings.
GUM_academic_art-13	The Jacob cycle at Auckland Castle is the only UK example of a continental collection preserved in situ in purpose-built surroundings.
GUM_academic_art-14	While studies of the psychology of art have focused on individual works and distinctions between representative / non-representative topics, no work has been completed on the aesthetic appreciation of collections or of devotional themes.
GUM_academic_art-15	In this paper, we report upon the novel insights eye-tracking techniques have provided into the unconscious processes of viewing the unique collection of Zurbarán artworks.
GUM_academic_art-16	The purpose of this pilot study was to assess the effects of different written interpretation on the visual exploration of artworks.
GUM_academic_art-17	We will discuss the potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice.
GUM_academic_art-18	The project brings together established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.
GUM_academic_art-19	Our experience of art develops from the interaction of several cognitive and affective processes; the beginning of which is a visual scan of the artwork.
GUM_academic_art-20	When regarding an artwork, a viewer gathers information through a series fixations, interspersed by rapid movements of the eye called saccades.
GUM_academic_art-21	The direction of saccades is determined by an interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc).
GUM_academic_art-22	Importantly, studying eye movements offers an insight that does not depend on the participants’ beliefs, memories or subjective impressions of the artwork.
GUM_academic_art-23	Previous eye tracking research has highlighted the potential to transform the ways we understand visual processing in the arts (see for example Brieber 2014; Binderman et al., 2005) and at the same time offers a direct way of studying several important factors of a museum visit (Filippini Fantoni et al., 2013; Heidenreich & Turano 2011; Milekic 2010).
GUM_academic_art-24	Zurbarán’s cycle of Jacob and his Sons has been on display in the Long Room at Auckland Castle for over 250 years.
GUM_academic_art-25	It is the only cycle to be preserved in purpose-built surroundings in the UK, and one of very few of its kind in the world.
GUM_academic_art-26	It has a long history in scholarship (Baron & Beresford 2014), but many key aspects of its production and significance have not yet been fully understood.
GUM_academic_art-27	In this study we used eye-tracking in the first stage of exploring audience experience of the extensive Spanish art collections of County Durham, of which the 13 Zurbarán artworks (there are actually only 12 Zurbarán artworks, the 13th Benjamin, is a copy by Arthur Pond) are a key part of, to investigate the ways in which audiences look at Spanish art, how aesthetic experience is evaluated and whether audiences can be encouraged to approach art in different ways.
GUM_academic_art-28	This pilot project primarily investigated how participants visually explore artworks and provides new insights into the potential eye-tracking has to transform the ways we understand visual processing in arts and culture and at the same time offer a direct way of studying several important factors of a museum visit, namely to assess the effects of label characteristics on visitor visual behaviour.
GUM_academic_census-1	1 Introduction
GUM_academic_census-2	Tenured and tenure-track university faculty play a special role in determining the speed and direction of scientific progress, both directly through their research and indirectly through their training of new researchers.
GUM_academic_census-3	Past studies establish that each of these efforts is strongly and positively influenced through various forms of faculty diversity, including ethnic, racial, and gender diversity.
GUM_academic_census-4	As an example, research shows that greater diversity within a community or group can lead to improved critical thinking [1] and more creative solutions to complex tasks [2, 3] by pairing together individuals with unique skillsets and perspectives that complement and often augment the abilities of their peers.
GUM_academic_census-5	Additionally, diversity has been shown to produce more supportive social climates and effective learning environments [4], which can facilitate the mentoring of young scientists.
GUM_academic_census-6	Despite these positive effects, however, quantifying the impact of diversity in science remains exceedingly difficult, due in large part to a lack of comprehensive data about the scientific workforce.
GUM_academic_census-7	Measuring the composition and dynamics of a scientific workforce, particularly in a rapidly expanding field like computer science, is a crucial first step toward understanding how scholarly research is conducted and how it might be enhanced.
GUM_academic_census-8	For many scientific fields, however, there is no central listing of all tenure-track faculty, making it difficult to define a rigorous sample frame for analysis.
GUM_academic_census-9	Further, rates of adoption of services like GoogleScholar and ResearchGate vary within, and across disciplines.
GUM_academic_census-10	For instance, gender representation in computing is an important issue with broad implications [5], but without a full census of computing faculty, the degree of inequality and its possible sources are difficult to establish [6].
GUM_academic_census-11	Some disciplines, like political science, are organized around a single professional society, whose membership roll approximates a full census [7].
GUM_academic_census-12	Most fields, on the other hand, including computer science, lack a single all-encompassing organization and membership information is instead distributed across many disjoint lists, such as web-based faculty directories for individual departments.
GUM_academic_census-13	Because assembling such a full census is difficult, past studies have tended to avoid this task and have instead used samples of researchers [8 – 11], usually specific to a particular field [12 – 16], and often focused on the scientific elite [17, 18].
GUM_academic_census-14	Although useful, such samples are not representative of the scientific workforce as a whole and thus have limited generalizability.
GUM_academic_census-15	One of the largest census efforts to date assembled, by hand, a nearly complete record of three academic fields: computer science, history, and business [19].
GUM_academic_census-16	This data set has shed considerable light on dramatic inequalities in faculty training, placement, and scholarly productivity [6, 19, 20].
GUM_academic_census-17	But, this data set is only a single snapshot of an evolving and expanding system and hence offers few insights into the changing composition and diversity trends within these academic fields.
GUM_academic_census-18	In some fields, yearly data on faculty numbers and composition are available in aggregate.
GUM_academic_census-19	In computer science, the Computing Research Association (CRA) documents trends in the employment of PhD recipients through the annual Taulbee survey of computing departments in North America (cra.org/resources/taulbee-survey).
GUM_academic_census-20	Such surveys can provide valuable insight into trends and summary statistics on the scientific workforce but suffer from two key weaknesses.
GUM_academic_census-21	First, surveys are subject to variable response rates and the misinterpretation of questions or sample frames, which can inject bias into fine-grained analyses [21, 22].
GUM_academic_census-22	Second, aggregate information provides only a high-level view of a field, which can make it difficult to investigate causality [23].
GUM_academic_census-23	For example, differences in recruitment and retention strategies across departments will be washed out by averaging, thereby masking any insights into the efficacy of individual strategies and policies.
GUM_academic_census-24	Here, we present a novel system, based on a topical web crawler, that can quickly and automatically assemble a full census of an academic field using digital data available on the public World Wide Web.
GUM_academic_census-25	This system is efficient and accurate, and it can be adapted to any academic discipline and used for continuous collection.
GUM_academic_census-26	The system is capable of collecting census data for an entire academic field in just a few hours using off-the-shelf computing hardware, a vast improvement over the roughly 1600 hours required to do this task by hand [19].
GUM_academic_census-27	By assembling an accurate census of an entire field from online information alone, this system will facilitate new research on the composition of academic fields by providing access to complete faculty listings, without having to rely on surveys or professional societies.
GUM_academic_census-28	This system can also be used longitudinally to study how the workforce’s composition changes over time, which is particularly valuable for evaluating the effectiveness of policies meant to broaden participation or improve retention of faculty.
GUM_academic_census-29	Finally, applied to many academic fields in parallel, the system can elucidate scientists’ movement between different disciplines and relate those labor flows to scientific advances.
GUM_academic_census-30	In short, many important research questions will benefit from the availability of accurate and frequently-recollected census data.
GUM_academic_census-31	Our study is organized as follows.
GUM_academic_census-32	We begin by detailing the design and implementation of our web crawler framework.
GUM_academic_census-33	Next, we present the results of our work in two sections.
GUM_academic_census-34	The first demonstrates the validity and utility of the crawler by collecting census data for the field of computer science and comparing it to a hand-curated census, collected in 2011 [19].
GUM_academic_census-35	The second provides an example of the type of research enabled by our system and uses the 2011 and 2017 censuses to investigate the “leaky pipeline” problem in faculty retention.
GUM_academic_epistemic-1	Epistemic pollution
GUM_academic_epistemic-2	Agents can rationally choose between experts only if the criteria that distinguish genuine experts from charlatans are common sense or widely known:
GUM_academic_epistemic-3	if agents are to satisfy the epistemic conditions on responsibility, they must know what kinds of knowledge they must utilize to guide their selection of sources (on pain of infinite regress).
GUM_academic_epistemic-4	In fact, many, if not all, the markers of expertise identified by philosophers enjoy widespread recognition.
GUM_academic_epistemic-5	The fact that these criteria are widely known, however, offers an opportunity to those who would use them for deception, witting or unwitting.
GUM_academic_epistemic-6	Since expertise must be assessed through indirect markers, to mimic the markers of expertise is to mimic expertise [17].
GUM_academic_epistemic-7	We live in an epistemic environment that is heavily and deliberately polluted by agents who use mimicry and other methods as a means of inflating their pretense to expertise.
GUM_academic_epistemic-8	This fact, together with the fact that such deception is widely known to occur, reduces ordinary people’s trust in expert authority and diminishes their capacity to distinguish reliable from unreliable sources.
GUM_academic_epistemic-9	For instance, those with an interest in deceiving the general public may set up parallel institutions that ostensibly guarantee expertise, taking advantage of the ways in which these parallel institutions mimic legitimate institutions to ensure that people are taken in.
GUM_academic_epistemic-10	There are some egregious examples of this practice in the field of health care.
GUM_academic_epistemic-11	For example, a small number of doctors set up the American College of Pediatricians (ACPeds) to advocate socially conservative viewpoints related to child health care.
GUM_academic_epistemic-12	Such an organization is surely permissible, but it has had the unfortunate (and likely intended) effect of muddying debates in the public forum by misleading people into thinking that the college speaks for the pediatric profession at large.
GUM_academic_epistemic-13	Thus, when ACPeds issued a statement condemning gender reassignment surgery in 2016 [21], many people mistook the organization’s political beliefs for the consensus view among United States pediatricians — although the peak body for pediatric workers, the American Academy of Pediatrics, has a much more positive view of gender dysphoria [22].
GUM_academic_epistemic-14	Insofar as the larger organization, with a broader membership base, can be expected to reflect a wider range of expert opinions and a higher degree of expertise, it is reasonable to give its views greater weight than those of the smaller organization.
GUM_academic_epistemic-15	When ACPeds allows or encourages the impression that it speaks for the profession, it introduces an epistemic pollutant.
GUM_academic_epistemic-16	A yet more egregious example of such pollution involved collaborative efforts by pharmaceutical companies and the publishing giant Elsevier to produce publications mimicking peer-reviewed journals in the interest of promoting the companies’ commercial products [23].
GUM_academic_epistemic-17	The companies hoped to leverage the prestige of Elsevier with these fake journals to endow their promotional “research” with an air of reliability.
GUM_academic_epistemic-18	When the deceit was uncovered, however, the effect was just the opposite:
GUM_academic_epistemic-19	the legitimacy of the published findings was not enhanced through their publication by Elsevier, but rather the legitimacy of Elsevier’s publications — and, by extension, all academic journals — was diminished through their dissemination of deceptive and commercially interested research.
GUM_academic_epistemic-20	More recently, institutions of academic expertise have been subject to a large and growing outbreak of so-called predatory journals — journals that will publish almost anything for a fee.
GUM_academic_epistemic-21	Once again, this phenomenon has the effect of making peer-reviewed journals appear less legitimate.
GUM_academic_epistemic-22	At times, even those who work in academia may be unsure of a particular journal’s legitimacy, and there are genuine borderline cases.
GUM_academic_epistemic-23	For example, the Frontiers contingent of journals appears legitimate — at least to me — despite the fact that authors are expected to pay a publication fee. 8
GUM_academic_epistemic-24	Yet some Frontiers journals appear to have engaged in bad behavior, whether for profit or for some other motive.
GUM_academic_epistemic-25	Frontiers in Public Health controversially published articles linking vaccines and autism [24] and questioning the link between HIV and AIDS [25].
GUM_academic_epistemic-26	Whether due to this behavior or not, Jeffrey Beall decided to add the publisher to his influential (but now sadly unavailable) list of questionable journals [26].
GUM_academic_epistemic-27	The controversy surrounding Beall’s decision indicates how difficult it is to make such judgments — even for professionals.
GUM_academic_epistemic-28	If academics with expertise in relevant fields have difficulty assessing whether particular journals or particular publishers are legitimate, one can notreasonably expect ordinary people to make such judgments.
GUM_academic_epistemic-29	If their confidence in scientific findings is lowered across the board as the result of such epistemic pollution, one can hardly blame them.
GUM_academic_epistemic-30	Since conflicts of interest are a reason to discount expertise, it is incumbent on me to note that I have published in Frontiers journals on several occasions.
GUM_academic_epistemic-31	Epistemic pollution may stem not only from counterfeit institutions of knowledge production but also from bad behavior by legitimate institutions. 9
GUM_academic_epistemic-32	For example, pollution may result from attempts to game the systems put in place to track expertise.
GUM_academic_epistemic-33	Consider institutions with a credentialing function, such as universities, bar associations, or peer review bodies.
GUM_academic_epistemic-34	These institutions do not exist solely to credential experts.
GUM_academic_epistemic-35	They have other functions, and these functions may come into conflict, creating pressures to inflate credentials.
GUM_academic_epistemic-36	For example, universities have a financial incentive to inflate the expertise of their academic staff, thereby increasing their rankings, bringing in grant money, and attracting students.
GUM_academic_epistemic-37	Systems that assess expertise can be manipulated, and many cases of such manipulation exist — take the recent example by the University of Malaysia, which attempted to boost metrics by urging its faculty to cite one another [28].
GUM_academic_epistemic-38	For this reason, institutions may also be slow to investigate accusations of fraud, and they may try to keep their discoveries in-house to protect their reputations.
GUM_academic_games-1	The Use of Cognitive Digital Games in School:
GUM_academic_games-2	Contributions to Attention
GUM_academic_games-3	Daniela Karine Ramos dadaniela@gmail.com Universidade Federal de Santa Catarin
GUM_academic_games-4	Bruna Anastacio brunaanastacio@hotmail.com Universidade Federal de Santa Catarin
